Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01E+12,458520,449250,-1.110092,53.936068,12,3,4,2,12/12/2009,7,23:23:00,189,E06000014,6,0,6,30,3,4,3,1036,0,0,4,1,2,0,0,1,1,E01013357
2.01E+12,460050,453520,-1.08595,53.974267,12,3,2,1,14/12/2009,2,11:03:00,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,E01013350
2.01E+12,456780,451110,-1.136247,53.952978,12,3,2,1,07/12/2009,2,18:00:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,E01013442
2.01E+12,460870,452500,-1.073654,53.965005,12,3,2,1,14/12/2009,2,16:35:00,189,E06000014,6,0,6,30,1,4,6,0,0,0,4,2,2,0,0,1,1,E01013369
2.01E+12,459110,447510,-1.101442,53.920364,12,3,2,1,14/12/2009,2,18:35:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,2,1,E01013340
2.01E+12,465400,451690,-1.004788,53.957174,12,3,2,1,15/12/2009,3,16:42:00,189,E06000014,3,1079,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013351
2.01E+12,460140,451630,-1.084951,53.957272,12,3,1,1,15/12/2009,3,18:20:00,189,E06000014,6,0,6,30,6,4,6,0,0,4,4,1,2,0,0,1,1,E01013415
2.01E+12,459400,448410,-1.096852,53.92842,12,3,2,1,16/12/2009,4,13:50:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013412
2.01E+12,461610,451050,-1.062668,53.951887,12,3,1,1,17/12/2009,5,15:07:00,189,E06000014,6,0,6,30,2,4,6,0,0,0,6,1,1,0,0,1,2,E01013363
2.01E+12,457410,451390,-1.126596,53.955424,12,3,2,1,17/12/2009,5,17:40:00,189,E06000014,6,0,1,30,1,4,4,1224,0,0,4,3,2,0,0,1,1,E01013336
2.01E+12,457350,449750,-1.127818,53.940693,12,2,1,1,18/12/2009,6,01:00:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,3,3,0,0,1,1,E01013448
2.01E+12,467980,448090,-0.966275,53.92449,12,3,2,2,18/12/2009,6,11:20:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,3,0,0,2,2,E01013451
2.01E+12,467030,453260,-0.979606,53.971074,12,3,2,2,18/12/2009,6,15:20:00,189,E06000014,3,166,6,60,0,-1,-1,0,0,0,1,3,2,0,0,2,1,E01013351
2.01E+12,464390,456340,-1.019197,53.999088,12,3,2,1,18/12/2009,6,19:10:00,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,6,3,4,0,0,2,1,E01013409
2.01E+12,463680,456370,-1.03002,53.999445,12,3,2,1,19/12/2009,7,12:50:00,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,3,0,0,2,1,E01013409
2.01E+12,463600,456370,-1.03124,53.999455,12,3,1,2,18/12/2009,6,13:00:00,189,E06000014,6,0,6,40,0,-1,-1,0,0,0,1,3,3,0,0,2,2,E01013409
2.01E+12,467740,453950,-0.968631,53.977182,12,3,1,1,19/12/2009,7,19:39:00,189,E06000014,3,166,6,60,0,-1,-1,0,0,0,6,3,3,0,0,2,1,E01013351
2.01E+12,456830,451520,-1.135409,53.956657,12,3,2,1,23/12/2009,4,21:20:00,189,E06000014,6,0,1,30,1,4,6,0,0,8,4,1,4,0,0,1,1,E01013337
2.01E+12,463050,460580,-1.038758,54.037356,12,3,1,1,25/12/2009,6,15:30:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,4,0,0,2,1,E01013438
2.01E+12,458620,455470,-1.107375,53.991955,12,3,2,1,26/12/2009,7,14:15:00,189,E06000014,3,1237,1,60,1,4,6,0,0,0,1,1,2,0,0,1,2,E01013429
2.01E+12,462180,447000,-1.054806,53.915422,12,3,1,1,26/12/2009,7,21:41:00,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013450
2.01E+12,460390,451640,-1.081139,53.957332,12,3,1,1,29/12/2009,3,15:45:00,189,E06000014,6,0,2,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01013367
2.01E+12,460430,451430,-1.080571,53.955441,12,3,2,1,29/12/2009,3,15:21:00,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01013367
2.01E+12,458760,455230,-1.105286,53.989782,12,3,2,1,30/12/2009,4,15:55:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013429
2.01E+12,455950,452460,-1.148647,53.9652,12,3,1,1,30/12/2009,4,20:50:00,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013422
2.01E+12,462230,450080,-1.053419,53.943096,12,3,1,1,01/01/2011,7,03:50:00,189,E06000014,5,293,6,30,3,4,6,0,0,1,4,8,2,0,0,2,1,E01013378
2.01E+12,464180,455290,-1.022621,53.989678,12,3,1,1,02/01/2011,1,21:16:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013437
2.01E+12,461870,454880,-1.057931,53.986275,12,3,2,1,03/01/2011,2,18:20:00,189,E06000014,5,415,6,40,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013409
2.01E+12,459720,458440,-1.090017,54.01852,12,3,2,1,04/01/2011,3,09:35:00,189,E06000014,6,1810,6,30,3,4,5,92,0,0,1,1,3,0,0,1,2,E01013377
2.01E+12,454300,451320,-1.173997,53.955131,12,3,1,1,06/01/2011,5,07:45:00,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01013421
2.01E+12,464110,454670,-1.023818,53.984115,12,3,2,1,06/01/2011,5,08:30:00,189,E06000014,5,95,6,60,0,-1,-1,0,0,0,1,8,4,0,0,2,1,E01013437
2.01E+12,459390,459190,-1.094907,54.025298,12,2,1,1,06/01/2011,5,09:45:00,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01013377
2.01E+12,460860,449840,-1.074336,53.941101,12,3,3,4,07/01/2011,6,10:40:00,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01013362
2.01E+12,461310,452500,-1.066948,53.964953,12,3,2,1,08/01/2011,7,07:00:00,189,E06000014,5,408,1,30,1,4,6,0,0,0,4,2,2,0,0,1,2,E01013383
2.01E+12,459750,451480,-1.090923,53.955969,12,3,1,1,10/01/2011,2,18:24:00,189,E06000014,6,7110,6,30,3,4,6,0,0,0,7,2,2,0,0,1,1,E01013415
2.01E+12,460240,452580,-1.08324,53.965797,12,3,2,1,08/01/2011,7,11:30:00,189,E06000014,4,1363,6,30,3,4,6,0,0,0,1,8,1,0,0,1,2,E01013366
2.01E+12,461890,456120,-1.057374,53.997416,12,3,2,1,12/01/2011,4,13:10:00,189,E06000014,5,90,6,30,0,-1,-1,0,0,8,1,1,2,0,0,1,1,E01013407
2.01E+12,461840,452470,-1.058876,53.96462,12,3,2,1,13/01/2011,5,08:40:00,189,E06000014,5,409,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013380
2.01E+12,459000,450270,-1.102584,53.945181,12,3,2,1,14/01/2011,6,17:45:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013358
2.01E+12,460280,451730,-1.082798,53.958154,12,3,1,1,16/01/2011,1,01:00:00,189,E06000014,6,7210,2,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01013366
2.01E+12,460720,452130,-1.076013,53.961697,12,3,2,1,16/01/2011,1,03:05:00,189,E06000014,3,1036,2,30,9,4,3,1036,0,0,4,1,1,0,0,1,2,E01013369
2.01E+12,467230,452360,-0.976756,53.96296,12,3,1,1,17/01/2011,2,20:45:00,189,E06000014,5,298,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,E01013351
2.01E+12,459790,451830,-1.090245,53.95911,12,3,1,1,18/01/2011,3,10:35:00,189,E06000014,3,1036,2,30,6,2,3,1036,0,4,1,1,1,0,0,1,1,E01013415
2.01E+12,460190,451080,-1.084297,53.952323,12,3,2,1,18/01/2011,3,11:45:00,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,8,1,0,0,1,2,E01013416
2.01E+12,464170,454980,-1.022838,53.986893,12,2,3,3,18/01/2011,3,12:04:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,460450,452370,-1.08008,53.963886,12,3,2,1,18/01/2011,3,15:35:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01013366
2.01E+12,460860,453490,-1.073609,53.973903,12,3,3,1,18/01/2011,3,17:00:00,189,E06000014,5,90,6,30,0,-1,-1,0,0,4,4,1,2,0,0,1,1,E01013348
2.01E+12,461780,454630,-1.059354,53.984039,12,3,2,1,17/01/2011,2,17:45:00,189,E06000014,5,414,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01013406
2.01E+12,458710,454000,-1.106285,53.978734,12,2,1,1,19/01/2011,4,14:00:00,189,E06000014,6,3210,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013434
2.01E+12,463040,459850,-1.039061,54.030797,12,3,1,1,19/01/2011,4,20:25:00,189,E06000014,6,1510,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013440
2.01E+12,460980,458200,-1.070837,54.016216,12,3,2,1,20/01/2011,5,18:55:00,189,E06000014,5,92,9,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01013373
2.01E+12,460830,457600,-1.073246,54.010842,12,3,2,1,20/01/2011,5,19:35:00,189,E06000014,5,94,6,30,0,-1,-1,0,0,0,4,1,1,4,2,1,2,E01013373
2.01E+12,460200,452390,-1.083887,53.964095,12,3,1,1,21/01/2011,6,14:20:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,9,1,0,0,1,2,E01013366
2.01E+12,456320,449030,-1.143639,53.934335,12,3,1,1,17/01/2011,2,18:35:00,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,2,E01013354
2.01E+12,456290,453290,-1.143312,53.972622,12,3,2,1,24/01/2011,2,15:00:00,189,E06000014,3,1237,1,60,1,4,3,59,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,453340,451370,-1.188616,53.95568,12,3,1,1,24/01/2011,2,17:30:00,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,6,1,2,0,2,2,1,E01013421
2.01E+12,459290,453830,-1.097476,53.977141,12,3,1,1,28/01/2011,6,22:31:00,189,E06000014,5,419,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013428
2.01E+12,460200,451640,-1.084034,53.957355,12,3,1,1,29/01/2011,7,00:35:00,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013415
2.01E+12,460930,451690,-1.072901,53.957719,12,3,2,1,30/01/2011,1,11:45:00,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,6,1,2,0,0,1,1,E01013367
2.01E+12,457890,450000,-1.119545,53.942879,12,3,2,1,29/01/2011,7,14:40:00,189,E06000014,5,413,1,20,1,4,6,0,0,0,1,9,1,0,0,1,2,E01013359
2.01E+12,457000,450110,-1.133082,53.943967,12,3,1,1,31/01/2011,2,18:30:00,189,E06000014,6,5610,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013449
2.01E+12,464490,454990,-1.017957,53.986943,12,3,1,1,01/02/2011,3,17:30:00,189,E06000014,5,95,6,60,3,4,6,0,0,0,6,1,1,0,0,2,1,E01013437
2.01E+12,458690,452420,-1.106894,53.964537,12,3,2,1,31/01/2011,2,07:10:00,189,E06000014,5,405,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01013390
2.01E+12,457620,451440,-1.123386,53.95585,12,3,1,1,02/02/2011,4,08:42:00,189,E06000014,4,1224,6,30,3,2,6,0,0,1,1,1,1,0,0,1,1,E01013441
2.01E+12,459880,450940,-1.089048,53.951101,12,3,1,1,02/02/2011,4,09:33:00,189,E06000014,3,59,6,30,3,4,6,0,0,0,1,1,1,5,0,1,1,E01013416
2.01E+12,457760,449420,-1.121635,53.937681,12,3,1,1,02/02/2011,4,10:30:00,189,E06000014,6,5611,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013356
2.01E+12,464940,451090,-1.011924,53.95184,12,2,1,1,03/02/2011,5,09:00:00,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,459780,451830,-1.090397,53.959111,12,3,2,1,23/01/2011,1,03:30:00,189,E06000014,3,1036,2,30,7,2,6,0,0,4,4,1,1,0,0,1,2,E01013415
2.01E+12,459930,453270,-1.087829,53.972034,12,3,1,1,04/02/2011,6,09:50:00,189,E06000014,6,3110,6,30,0,-1,-1,0,0,1,1,4,2,0,0,1,1,E01013345
2.01E+12,465690,451200,-1.000474,53.952734,12,3,1,1,04/02/2011,6,16:30:00,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,1,4,1,5,0,2,2,E01013351
2.01E+12,459810,452510,-1.089807,53.965218,12,3,2,2,07/02/2011,2,19:50:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013344
2.01E+12,469690,448000,-0.94026,53.923455,12,3,2,1,08/02/2011,3,16:50:00,189,E06000014,4,1228,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013451
2.01E+12,465650,458230,-0.999571,54.015914,12,3,1,2,11/02/2011,6,16:09:00,189,E06000014,5,92,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,457240,451230,-1.129216,53.954005,12,3,1,1,17/02/2011,5,10:16:00,189,E06000014,5,285,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013445
2.01E+12,460930,454940,-1.072252,53.986925,12,3,2,1,15/02/2011,3,14:05:00,189,E06000014,5,94,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013410
2.01E+12,459570,450540,-1.093849,53.947542,12,2,2,1,18/02/2011,6,08:40:00,189,E06000014,6,6810,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013412
2.01E+12,462170,453180,-1.053702,53.970961,12,3,3,1,19/02/2011,7,12:07:00,189,E06000014,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,E01013379
2.01E+12,460430,451720,-1.080514,53.958047,12,3,1,1,14/02/2011,2,10:30:00,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013367
2.01E+12,460860,450690,-1.074166,53.94874,12,3,2,1,21/02/2011,2,16:30:00,189,E06000014,3,19,6,30,9,4,6,0,0,0,1,2,2,0,0,1,2,E01013364
2.01E+12,460120,451630,-1.085255,53.957274,12,3,2,1,22/02/2011,3,09:30:00,189,E06000014,4,1227,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,E01013415
2.01E+12,457750,450900,-1.121508,53.950983,12,3,2,1,23/02/2011,4,08:40:00,189,E06000014,6,5710,1,30,1,4,6,0,0,0,1,1,2,0,0,1,2,E01013445
2.01E+12,462830,459290,-1.042383,54.02579,12,2,2,1,24/02/2011,5,17:05:00,189,E06000014,6,0,6,30,8,4,-1,-1,0,0,1,1,2,0,0,2,1,E01013440
2.01E+12,460600,451310,-1.078005,53.954342,12,3,2,1,23/02/2011,4,14:36:00,189,E06000014,3,1036,2,30,9,-1,-1,-1,0,0,1,1,1,0,0,1,2,E01013364
2.01E+12,459300,450910,-1.09789,53.950898,12,3,2,1,25/02/2011,6,12:50:00,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013417
2.01E+12,456950,449670,-1.133925,53.940018,12,3,2,3,25/02/2011,6,15:38:00,189,E06000014,6,5610,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013449
2.01E+12,461800,455720,-1.058828,53.993832,12,3,2,1,23/02/2011,4,10:30:00,189,E06000014,5,414,6,30,3,4,6,0,0,0,1,1,2,0,0,1,2,E01013409
2.01E+12,460050,452290,-1.086192,53.963213,12,3,2,1,25/02/2011,6,21:20:00,189,E06000014,3,19,6,30,3,4,6,0,0,5,4,2,2,0,0,1,1,E01013366
2.01E+12,459650,451350,-1.092472,53.954812,12,3,1,1,26/02/2011,7,13:26:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,1,1,4,1,1,0,1,1,E01013415
2.01E+12,459240,450690,-1.098847,53.948928,12,2,1,3,27/02/2011,1,13:10:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013412
2.01E+12,456220,449470,-1.145081,53.9383,12,3,2,1,27/02/2011,1,16:20:00,189,E06000014,3,1237,1,60,1,4,6,0,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,459720,451430,-1.09139,53.955523,12,3,1,1,28/02/2011,2,18:20:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013415
2.01E+12,460870,450690,-1.074014,53.948739,12,3,2,1,23/02/2011,4,13:45:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,E01013364
2.01E+12,457560,451240,-1.124338,53.95406,12,3,2,1,28/02/2011,2,20:00:00,189,E06000014,6,0,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013441
2.01E+12,463230,460850,-1.035953,54.03976,12,3,2,1,26/02/2011,7,15:30:00,189,E06000014,5,90,2,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013438
2.01E+12,460270,451660,-1.082964,53.957526,12,3,1,1,01/03/2011,3,22:00:00,189,E06000014,4,1227,6,30,9,2,-1,-1,0,5,4,1,1,0,0,1,2,E01013366
2.01E+12,468010,451350,-0.965094,53.953782,12,3,6,7,02/03/2011,4,07:25:00,189,E06000014,3,1079,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,460090,452130,-1.085614,53.961771,12,3,2,2,02/03/2011,4,18:25:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,2,E01013366
2.01E+12,455760,447330,-1.152477,53.919118,12,3,2,1,04/03/2011,6,09:30:00,189,E06000014,3,1237,6,60,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013424
2.01E+12,457620,454850,-1.122743,53.986496,12,3,1,1,03/03/2011,5,15:00:00,189,E06000014,3,19,3,30,1,4,3,1237,0,0,1,1,1,0,6,1,2,E01013432
2.01E+12,460430,451110,-1.080634,53.952565,12,3,2,1,06/03/2011,1,13:05:00,189,E06000014,6,4810,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013415
2.01E+12,461050,449150,-1.071579,53.934878,12,3,2,1,07/03/2011,2,10:40:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013365
2.01E+12,458460,453890,-1.110118,53.977774,12,3,3,2,07/03/2011,2,14:27:00,189,E06000014,3,19,6,40,9,4,-1,-1,0,8,1,1,1,0,0,1,1,E01013434
2.01E+12,462620,458620,-1.045726,54.019794,12,3,2,1,08/03/2011,3,12:28:00,189,E06000014,5,90,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013436
2.01E+12,457030,451110,-1.132438,53.95295,12,3,2,1,07/03/2011,2,08:20:00,189,E06000014,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013445
2.01E+12,463680,451660,-1.031003,53.957118,12,3,2,3,08/03/2011,3,22:20:00,189,E06000014,6,4410,6,30,7,4,6,0,0,0,4,1,1,0,0,1,1,E01013420
2.01E+12,462880,455200,-1.042464,53.989029,12,3,2,1,28/02/2011,2,11:30:00,189,E06000014,5,416,1,30,1,4,6,0,0,0,1,9,1,0,0,1,2,E01013409
2.01E+12,455860,451620,-1.150172,53.957661,12,3,3,1,10/03/2011,5,17:12:00,189,E06000014,3,1237,6,60,1,4,6,0,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,459500,454410,-1.094161,53.982329,12,3,2,1,10/03/2011,5,19:20:00,189,E06000014,5,419,6,40,0,-1,-1,0,0,0,4,4,1,0,2,2,1,E01013431
2.01E+12,460700,451190,-1.076505,53.953252,12,3,1,1,11/03/2011,6,06:55:00,189,E06000014,3,19,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013364
2.01E+12,459920,452400,-1.088152,53.964217,12,3,1,1,10/03/2011,5,10:45:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,4,1,0,0,1,2,E01013366
2.01E+12,458070,452210,-1.116383,53.96272,12,3,2,1,14/03/2011,2,08:31:00,189,E06000014,3,59,3,30,7,2,6,0,0,5,1,1,2,0,0,1,1,E01013394
2.01E+12,456980,450560,-1.133303,53.948013,12,3,1,1,15/03/2011,3,08:25:00,189,E06000014,6,5610,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013446
2.01E+12,456530,453700,-1.139577,53.976281,12,3,2,1,14/03/2011,2,12:35:00,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,456930,452980,-1.133613,53.969767,12,3,2,1,15/03/2011,3,19:40:00,189,E06000014,3,59,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,E01013339
2.01E+12,459310,451960,-1.097534,53.960333,12,3,1,1,15/03/2011,3,03:40:00,189,E06000014,5,405,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013391
2.01E+12,460870,455170,-1.073121,53.988999,12,3,1,1,16/03/2011,4,09:53:00,189,E06000014,5,94,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01013404
2.01E+12,458250,448700,-1.114309,53.931156,12,3,3,1,17/03/2011,5,10:47:00,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013355
2.01E+12,467430,449010,-0.974447,53.93283,12,3,1,1,19/03/2011,7,12:00:00,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,460660,451270,-1.077098,53.953976,12,3,1,1,19/03/2011,7,21:30:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013364
2.01E+12,458460,448060,-1.111233,53.925381,12,3,3,1,20/03/2011,1,12:35:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013340
2.01E+12,462820,459260,-1.042542,54.025521,12,3,2,1,20/03/2011,1,17:58:00,189,E06000014,5,90,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013440
2.01E+12,457060,455700,-1.131123,53.994196,12,3,3,1,23/03/2011,4,06:55:00,189,E06000014,3,19,6,40,9,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013430
2.01E+12,459370,454860,-1.096056,53.986388,12,2,2,1,23/03/2011,4,09:08:00,189,E06000014,5,419,6,30,3,2,6,0,0,5,1,1,1,7,0,1,1,E01013431
2.01E+12,458060,452230,-1.116532,53.962901,12,3,1,1,23/03/2011,4,23:20:00,189,E06000014,3,59,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,E01013394
2.01E+12,460950,449390,-1.073054,53.937047,12,3,2,1,23/03/2011,4,14:10:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013365
2.01E+12,461780,455810,-1.059115,53.994643,12,3,2,1,22/03/2011,3,08:30:00,189,E06000014,5,90,6,30,3,4,6,0,0,8,1,1,1,0,0,1,2,E01013409
2.01E+12,460870,450060,-1.07414,53.943077,12,2,2,1,25/03/2011,6,15:53:00,189,E06000014,3,19,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,E01013362
2.01E+12,459100,448320,-1.101438,53.927645,12,2,1,1,27/03/2011,1,11:06:00,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013340
2.01E+12,461010,451300,-1.07176,53.954204,12,3,3,1,28/03/2011,2,10:08:00,189,E06000014,3,19,6,30,3,2,3,1036,0,0,1,1,1,0,0,1,1,E01013363
2.01E+12,461190,449490,-1.069379,53.937917,12,3,2,1,29/03/2011,3,12:42:00,189,E06000014,5,293,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013360
2.01E+12,460170,451640,-1.084492,53.957358,12,3,1,2,29/03/2011,3,16:00:00,189,E06000014,4,1227,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013415
2.01E+12,455740,454920,-1.151398,53.98733,12,3,2,1,29/03/2011,3,19:30:00,189,E06000014,6,2210,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.01E+12,461550,452800,-1.063229,53.967621,12,3,2,1,30/03/2011,4,11:05:00,189,E06000014,3,1036,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013380
2.01E+12,459880,452440,-1.088754,53.964581,12,3,2,1,30/03/2011,4,11:07:00,189,E06000014,3,19,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,456510,456690,-1.139328,54.003154,12,3,4,3,31/03/2011,5,10:45:00,189,E06000014,3,19,6,60,9,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013430
2.01E+12,460940,452360,-1.072615,53.963738,12,3,1,1,31/03/2011,5,11:46:00,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,E01013369
2.01E+12,460210,452420,-1.083728,53.964363,12,3,2,1,02/04/2011,7,00:09:00,189,E06000014,3,1036,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013366
2.01E+12,459690,451710,-1.091792,53.958043,12,3,2,1,02/04/2011,7,10:30:00,189,E06000014,3,1036,6,30,7,4,6,0,0,4,1,1,1,0,0,1,1,E01013415
2.01E+12,458060,452220,-1.116534,53.962811,12,3,2,1,02/04/2011,7,10:20:00,189,E06000014,3,59,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01013394
2.01E+12,462740,451430,-1.045373,53.955166,12,3,2,1,02/04/2011,7,14:30:00,189,E06000014,6,4410,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013398
2.01E+12,456970,450550,-1.133457,53.947924,12,3,2,1,02/04/2011,7,17:32:00,189,E06000014,6,5610,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013446
2.01E+12,458160,452290,-1.114996,53.963429,12,3,2,1,04/04/2011,2,07:45:00,189,E06000014,3,1176,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013393
2.01E+12,457450,447900,-1.126642,53.924056,12,3,2,2,04/04/2011,2,14:40:00,189,E06000014,3,1036,7,40,3,2,6,0,0,5,1,1,1,0,0,2,1,E01013421
2.01E+12,461570,453910,-1.062701,53.977593,12,3,2,2,05/04/2011,3,17:00:00,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013385
